experiment,epoch,train_loss,loss_global_ic,loss_multi,loss_div,loss_spread,loss_top_focus,loss_pairwise,h1,h3,h5,h7,alpha,topbot_h1,topbot_h3,topbot_h5,topbot_h7,topret_h1_top0p6,topret_h3_top0p6,topret_h5_top0p6,topret_h7_top0p6,topret_h1_top1,topret_h3_top1,topret_h5_top1,topret_h7_top1,topret_h1_top2,topret_h3_top2,topret_h5_top2,topret_h7_top2,topret_h1_top5,topret_h3_top5,topret_h5_top5,topret_h7_top5,topret_h1_top10,topret_h3_top10,topret_h5_top10,topret_h7_top10,topic_h1_top0p6,topic_h3_top0p6,topic_h5_top0p6,topic_h7_top0p6,topic_h1_top1,topic_h3_top1,topic_h5_top1,topic_h7_top1,topic_h1_top2,topic_h3_top2,topic_h5_top2,topic_h7_top2,topic_h1_top5,topic_h3_top5,topic_h5_top5,topic_h7_top5,topic_h1_top10,topic_h3_top10,topic_h5_top10,topic_h7_top10,topstable_h1_top0p6,topstable_h3_top0p6,topstable_h5_top0p6,topstable_h7_top0p6,topstable_h1_top1,topstable_h3_top1,topstable_h5_top1,topstable_h7_top1,topstable_h1_top2,topstable_h3_top2,topstable_h5_top2,topstable_h7_top2,topstable_h1_top5,topstable_h3_top5,topstable_h5_top5,topstable_h7_top5,topstable_h1_top10,topstable_h3_top10,topstable_h5_top10,topstable_h7_top10,rawtopret_h1_top0p6,rawtopret_h3_top0p6,rawtopret_h5_top0p6,rawtopret_h7_top0p6,rawtopret_h1_top1,rawtopret_h3_top1,rawtopret_h5_top1,rawtopret_h7_top1,rawtopret_h1_top2,rawtopret_h3_top2,rawtopret_h5_top2,rawtopret_h7_top2,rawtopret_h1_top5,rawtopret_h3_top5,rawtopret_h5_top5,rawtopret_h7_top5,rawtopret_h1_top10,rawtopret_h3_top10,rawtopret_h5_top10,rawtopret_h7_top10,rawtopstable_h1_top0p6,rawtopstable_h3_top0p6,rawtopstable_h5_top0p6,rawtopstable_h7_top0p6,rawtopstable_h1_top1,rawtopstable_h3_top1,rawtopstable_h5_top1,rawtopstable_h7_top1,rawtopstable_h1_top2,rawtopstable_h3_top2,rawtopstable_h5_top2,rawtopstable_h7_top2,rawtopstable_h1_top5,rawtopstable_h3_top5,rawtopstable_h5_top5,rawtopstable_h7_top5,rawtopstable_h1_top10,rawtopstable_h3_top10,rawtopstable_h5_top10,rawtopstable_h7_top10,loss_within_ic
A3,5,-0.22857601704426866,-0.18237037135396097,-0.15602331179765544,0.01202700252291535,0.0,0.0,0.0,0.09352400470684027,0.10620812160043361,0.1111962371144564,0.11327537022866381,0.12316091983348619,0.2753492295742035,0.3456709682941437,0.3505623936653137,0.3430156409740448,0.2690097391605377,0.16076062619686127,0.09430104494094849,0.06601589918136597,0.220322385430336,0.1534227877855301,0.09105600416660309,0.07177295535802841,0.16294361650943756,0.13232189416885376,0.09440842270851135,0.08106547594070435,0.11902815103530884,0.1171102523803711,0.09683564305305481,0.08464013040065765,0.09804846346378326,0.10266780853271484,0.09135841578245163,0.08180508017539978,0.06774366078171837,0.021573100216083014,0.015454892613610445,0.007599920300887353,0.07073674462851862,0.012838316915422771,0.009395262044573947,0.0009698523261376044,0.07035066226330577,0.016740680583613207,0.001427125687425677,-0.005215623096735235,0.05699841760735996,0.01769368201674977,-0.00029321622391934894,-0.00418051566863723,0.045183033459553226,0.0194001071050119,0.00316700775642061,-0.00047925716354778374,0.4875990776817111,0.31937639924456884,0.1903124920492374,0.13469650647793113,0.4632378006112233,0.351463178519981,0.2089483900000976,0.16220149050416233,0.3950274919726884,0.33256029339801635,0.23758526482183762,0.20396234603594143,0.34334218242887543,0.3423684159684523,0.28143190753051395,0.24253618436476412,0.32842016482887154,0.3435426962094438,0.3014430386983768,0.2673200740165785,0.008371151052415371,0.012599209323525429,0.013032454997301102,0.014110282994806767,0.006955515127629042,0.011481177993118763,0.012062682770192623,0.01367309782654047,0.0051984949968755245,0.00990122277289629,0.01150568202137947,0.013402896001935005,0.003831424517557025,0.008429218083620071,0.010913005098700523,0.012865770608186722,0.003143436973914504,0.007354002445936203,0.010103495791554451,0.012150933966040611,0.24176292176019523,0.20407708494955615,0.16550200167833853,0.1530410683718901,0.20994706865013776,0.19037151552331022,0.1573865159064908,0.15142237595436178,0.16143253315182035,0.16907897583292092,0.1513579885128001,0.15095792262428293,0.12388013455570718,0.15011019004741916,0.14725886826455226,0.14864474122011517,0.10587377166605619,0.13609714981894425,0.14138985632628592,0.1445150242137007,
A3,6,-0.2427713125269266,-0.19364282432583652,-0.1656647289333784,0.0114186537428984,0.0,0.0,0.0,0.10516609898323848,0.1246368615641959,0.13086585280859672,0.13377319156443462,0.14566370819136704,0.3040069043636322,0.39837467670440674,0.4167756736278534,0.416625440120697,0.26762935519218445,0.2051009088754654,0.145577073097229,0.11933404952287674,0.22804032266139984,0.19364522397518158,0.14694058895111084,0.12604211270809174,0.17645898461341858,0.16717514395713806,0.14140740036964417,0.1263865977525711,0.1393345445394516,0.15327709913253784,0.14430193603038788,0.1378563493490219,0.11290580034255981,0.13115765154361725,0.12838873267173767,0.12637664377689362,0.09614550459819772,0.03997328811173571,0.01722319945531343,0.007213105614943891,0.08362574824228354,0.027896866221901715,0.0077334350699330276,-0.0018958136752945287,0.07563539197050019,0.02665198147065155,0.005118205797030925,-0.004481899181985752,0.05661215158390463,0.020570693246315393,-0.00029515587277169304,-0.008846369654025795,0.05014294564821769,0.027855570718376625,0.012609926416783084,0.005548891288920859,0.4893256926268578,0.39193237944595066,0.3002346928362923,0.24899373384632045,0.46908074794712296,0.4115059812668823,0.3376977133314232,0.29584091803308604,0.41888197163462576,0.39777228277172677,0.360009388868795,0.3284114967955606,0.38309457822105136,0.420580567419772,0.42410662809289973,0.41349190408650016,0.3551848783898669,0.40960513835802687,0.4332800619984263,0.4401748382347668,0.0084562161937356,0.014856093563139439,0.016466369852423668,0.018054479733109474,0.007088650017976761,0.013363153673708439,0.0156144630163908,0.017583947628736496,0.005571119952946901,0.01137025747448206,0.014406935311853886,0.016541074961423874,0.0043393271043896675,0.010128738358616829,0.013872086070477962,0.016688678413629532,0.003524085972458124,0.008746505714952946,0.012402246706187725,0.015283116139471531,0.24002837883285502,0.23006401259186,0.1998168612605306,0.18966655846538102,0.207453405254594,0.21428110766712027,0.1942228506767245,0.1894794905149986,0.1692635154183024,0.18627601763970136,0.18331517226075117,0.183723016983606,0.1380708240665736,0.172695090315763,0.18331408697209156,0.19309068760830697,0.11689349676178809,0.1552105926190584,0.1706961138783795,0.18360530625438543,
A4,1,-0.14006908466012535,-0.1129682920648208,-0.09033597204558651,0.22100109172589033,0.0,0.0,0.0,0.06134540626390955,0.08517192968136485,0.09500211949608114,0.09610373145872379,0.09967822463892131,0.22271941602230072,0.2822997272014618,0.2956301271915436,0.284516841173172,0.13774897158145905,0.11234664916992188,0.09123112261295319,0.07137428224086761,0.13467957079410553,0.11347317695617676,0.09184490144252777,0.0678219124674797,0.11372048407793045,0.0988800972700119,0.08195185661315918,0.05833990499377251,0.08605670183897018,0.08678194880485535,0.07097163051366806,0.05181985720992088,0.0705132931470871,0.07479583472013474,0.06793751567602158,0.05341583117842674,0.03694898377330189,0.017860085329237697,0.0030438772518539517,0.006657602068038789,0.02164224598073928,0.009572347811221972,0.0003779891257104603,0.004281717604899889,0.026047875836959035,0.014728831842981637,0.007168443907705627,0.007373877159678772,0.024675216540515,0.012160444240817102,0.008131235132908482,0.0044145536397528,0.022827437815196642,0.013781577613343312,0.00556048498988615,0.0002580398660742594,0.28544694893488226,0.24881734868524802,0.20783483332684302,0.16267310781781233,0.3140872033843243,0.2713075597041306,0.2244924006766898,0.16751231365139843,0.29700164992833034,0.261689467197569,0.2205805649065438,0.15812300908398783,0.2682152922809393,0.26463494890763994,0.2247098234083335,0.16207235063062167,0.25465484274678707,0.25999965068179814,0.24699739808711405,0.19217076572374905,0.004295801743865013,0.008842827752232552,0.010840386152267456,0.012296716682612896,0.0041481805965304375,0.008444080129265785,0.010580483824014664,0.011858596466481686,0.0035790533293038607,0.007593940012156963,0.009941574186086655,0.01095658726990223,0.0027807189617305994,0.006798793561756611,0.008978191763162613,0.010162752121686935,0.002344362670555711,0.005994490347802639,0.008449911139905453,0.009875030256807804,0.1366327615117709,0.15216673561362357,0.14913714073483003,0.14332048481344004,0.1352849035928084,0.14514737108573175,0.14478970763462132,0.13863735158135435,0.11880895234266746,0.1303089723208616,0.13529577989935312,0.1286332316512695,0.09509973617835937,0.12063141272814874,0.1252406221370404,0.12118827402076954,0.08312920306250451,0.10950543950340265,0.12064407630317638,0.11988347464383296,
A4,2,-0.18073665570458713,-0.14453031615790538,-0.120687792721038,0.21387168478922566,0.0,0.0,0.0,0.07874514877056034,0.09966035982078288,0.11069926876462667,0.1143401835283404,0.12007547223132571,0.2298099249601364,0.30780231952667236,0.33145278692245483,0.329429030418396,0.1470002979040146,0.102577343583107,0.06627790629863739,0.04963509738445282,0.12518030405044556,0.09673115611076355,0.06814391165971756,0.05391915142536163,0.09127592295408249,0.08428788185119629,0.06772692501544952,0.055312708020210266,0.07187166810035706,0.07580327987670898,0.07060270756483078,0.062065429985523224,0.060764141380786896,0.07040925323963165,0.0701218992471695,0.06366673111915588,0.02281216222111592,-0.0036300375030209695,-0.004577644508656143,0.0003477302421711032,0.023807960474568818,-0.0016467215252649631,-0.008427794905925719,-0.006236439221159782,0.03605642242946182,0.008587332850777774,-0.004922284753062917,-0.006793658673590176,0.027163039653741797,0.009117595886879859,-0.004748264013864218,-0.007177423645040998,0.02299980783849452,0.009042101209638116,-0.0016470164724236198,-0.004185855622253217,0.34324243124095616,0.23890687504976205,0.15073691808961043,0.11798928833054732,0.33456586626734525,0.2529628249805499,0.17311931042909762,0.142267577753724,0.2786858929872594,0.244335736765408,0.19637942232081942,0.16269293555723185,0.2562089767028298,0.25437514314815063,0.238747117579608,0.21150867224623512,0.24408465813229555,0.26256889865615607,0.26369496397236764,0.23765327022987587,0.0046290741302073,0.008783058263361454,0.009410250000655651,0.010133588686585426,0.003955797292292118,0.008158368989825249,0.009134848602116108,0.010448656976222992,0.0029856727924197912,0.007110600359737873,0.008796466514468193,0.010079157538712025,0.002386867068707943,0.006199717056006193,0.008501552976667881,0.010022858157753944,0.0020478907972574234,0.005703796166926622,0.008161084726452827,0.009802063927054405,0.15203076410192562,0.14475518876129717,0.1195753723108133,0.11458570610100181,0.1329735060670306,0.1391845718801018,0.11906979943639975,0.11895611321572994,0.10281098043397026,0.12315700200105563,0.11600022400993372,0.1161741085210563,0.08422774632470668,0.11063291698509922,0.1152006601747963,0.11813818060401426,0.0737500399610057,0.1041093032206935,0.11366055932509674,0.11762060697326389,
A4,3,-0.19944903758300495,-0.1588004497009226,-0.1343918062677913,0.2434743945149408,0.0,-0.06620887249588948,0.0,0.0822119085375053,0.1009834253536089,0.11077474041539107,0.11435006847468163,0.12023810468456916,0.25923651456832886,0.31889116764068604,0.33509400486946106,0.32796764373779297,0.2265527993440628,0.12825477123260498,0.0837644413113594,0.07217040657997131,0.17474085092544556,0.11334461718797684,0.08119498193264008,0.07150644809007645,0.1405668556690216,0.10316260159015656,0.07855071872472763,0.06648752093315125,0.1077643483877182,0.09621232748031616,0.08518281579017639,0.07198096066713333,0.08887477219104767,0.0852113887667656,0.0792766585946083,0.07161158323287964,0.05041780889525573,0.019384256264350648,0.006611733275718694,-0.001306315088499102,0.06513674855064402,0.024901833989119646,0.005505393155356364,-0.0005402771904504886,0.053147339822712296,0.01670114613938094,0.003696034433904359,0.003316704374187667,0.04306042356269864,0.011837294652940039,-0.0038510544213320903,-0.0038569289081435247,0.03608942958811729,0.01436238171968618,0.0023610326265955653,-0.0018587217427242211,0.45641054016617544,0.2730541055729333,0.17754773828124876,0.15574636933889682,0.40245667708457034,0.2674019782731389,0.1896633022306463,0.1710861978338487,0.37403663094642586,0.27226759969705805,0.2095699196868717,0.17830653493950158,0.343010224352271,0.3006830298346016,0.26692317412020905,0.22665207550681926,0.32901218471457633,0.29929324657540096,0.2813440988874465,0.2545105191387698,0.007187779061496258,0.010608651675283909,0.0109825124964118,0.012471801601350307,0.0056751081719994545,0.009435884654521942,0.01041884534060955,0.011964562349021435,0.004547908902168274,0.008409716188907623,0.009920962154865265,0.011242405511438847,0.0035567276645451784,0.007495802827179432,0.00978290755301714,0.011257380247116089,0.002961159683763981,0.006618389394134283,0.009068887680768967,0.010732206515967846,0.22802050487403047,0.17662896107649828,0.14882437185844058,0.14765494816369207,0.18498449379037335,0.16077735205644664,0.14175625881733972,0.1423325306473998,0.15160706937200383,0.1473261407874333,0.13782016323985172,0.13534092802499137,0.12309667413685024,0.1360041523100008,0.139577145957049,0.1384185918589171,0.1057403099401171,0.12432210344970235,0.1323319048009121,0.1344846481349418,
A4,4,-0.21550227282793769,-0.1713427656222189,-0.14597518262925788,0.25767240394356744,0.0,-0.07339013732546841,0.0,0.09249700476639532,0.10869022027274813,0.11674418073287628,0.11886795958532005,0.1278312684708607,0.2679275572299957,0.34389135241508484,0.36272186040878296,0.35509082674980164,0.20287303626537323,0.1556047946214676,0.09613528847694397,0.07766490429639816,0.17155584692955017,0.137229785323143,0.09403453767299652,0.07654481381177902,0.139706552028656,0.12226248532533646,0.09010252356529236,0.07254791259765625,0.10482057929039001,0.10673990845680237,0.09282103925943375,0.0778881087899208,0.08837280422449112,0.09528861939907074,0.09025389701128006,0.08114781230688095,0.04454766109088628,0.02497027421030402,0.03964027034564168,0.02690209770141339,0.04368308440696213,0.024467287956037684,0.02189074130670104,0.013373826348090706,0.04133424971838056,0.018592020752127122,0.009654236528562628,0.0062140866530154635,0.03795526637599932,0.01768942724963732,0.0027372532811745097,0.0004860682940411912,0.031060520979128592,0.01772603957471953,0.0034953086984837512,-0.0013055777200826739,0.3677086593074868,0.30818556252810964,0.19149796379922582,0.1578191110508113,0.35586036861985076,0.30866305477539596,0.2100589419469638,0.17228845163860432,0.3268043690335459,0.3060416138521126,0.22495396892674221,0.17916568966728927,0.28909536745112924,0.2993840671960746,0.2620524813864473,0.2191719791375122,0.2818884092440553,0.3048173430956265,0.29236676809782197,0.2628381708397294,0.006346240174025297,0.011307907290756702,0.011670217849314213,0.012716752476990223,0.00549164367839694,0.010191064327955246,0.011378592811524868,0.01268900465220213,0.004515761975198984,0.009055523201823235,0.010886766016483307,0.012246080674231052,0.0033878532703965902,0.008055209182202816,0.010809747502207756,0.012433572672307491,0.0028971952851861715,0.007272225338965654,0.010300375521183014,0.012288725934922695,0.18798795938071075,0.18033695159512117,0.1495580906748337,0.14305777515088275,0.1676567095716744,0.16433582593383617,0.14505454250674069,0.14182731379359978,0.14017922868880242,0.15008772132201278,0.1418956980424215,0.13905070483878262,0.10901393929337559,0.13665995457679744,0.14166203988853607,0.14162141218287735,0.09668795533488474,0.12881233330809383,0.13981446867379796,0.14369216094789752,
A4,5,-0.23073467651634041,-0.18329103823733214,-0.15681904045457767,0.28173068100991455,0.0,-0.07958490463032203,0.0,0.09358994418985443,0.10801931920511511,0.11361253659810354,0.11553694577922491,0.1256814803014296,0.2791212797164917,0.3520154654979706,0.3578599691390991,0.3499809801578522,0.25036168098449707,0.17127355933189392,0.10014276206493378,0.08018829673528671,0.21743805706501007,0.1588965356349945,0.09823974221944809,0.08022123575210571,0.16741247475147247,0.13823162019252777,0.09832996875047684,0.08288844674825668,0.12221010029315948,0.1200268343091011,0.09739670157432556,0.08618567883968353,0.09928392618894577,0.10456627607345581,0.09386513382196426,0.08514295518398285,0.06753260741226198,0.015735592685058294,0.01958148557178131,0.0019272851823564057,0.061542151681220236,0.015409359787047567,0.011709931802642607,0.002964598127900806,0.06033545030465139,0.019173239691884572,0.003472310806165847,-0.001355906930071943,0.05296834064732804,0.01833799799123865,0.000597214448609624,-0.0034626114511142015,0.04367368872214141,0.020958604023341643,0.0032061865888573736,-0.0015288461873388594,0.46906481349020723,0.3419317333263356,0.20243526965694697,0.16510870874701206,0.45770333192394147,0.35725348586511935,0.22397634883041573,0.1860979894707455,0.41628314931854754,0.3570737374773494,0.25514110063751183,0.21310794927369342,0.3551915505650932,0.35564974267354715,0.2851932209547466,0.2502360852548614,0.3377312668630963,0.35409849429305806,0.3122708166187464,0.27962031954035477,0.007968692108988762,0.012936528772115707,0.013384119607508183,0.014892718754708767,0.006820315960794687,0.011859988793730736,0.012520796619355679,0.014148718677461147,0.005299572367221117,0.009963341988623142,0.011629494838416576,0.013407310470938683,0.0038876188918948174,0.008540535345673561,0.010969938710331917,0.012963679619133472,0.00316351349465549,0.007444116286933422,0.010217392817139626,0.012354844249784946,0.23467224045867588,0.208190387235097,0.16878911239395547,0.16230213544645128,0.20681842559943633,0.1969260896525824,0.1618406344733596,0.15804891219490005,0.1680516963759943,0.17402117886918303,0.15594360264440701,0.15391929510397764,0.12721876230025514,0.15394476419496947,0.15005741504647457,0.15150665506544372,0.10765271597866176,0.13924447637248305,0.14493759816346544,0.1486671094424985,
A4,6,-0.24517035507259594,-0.19475827547879035,-0.16662426675323416,0.28501336758839335,0.0,-0.08495955766462114,0.0,0.10520102827967721,0.125749308527209,0.13203419828699267,0.13425595551700803,0.14671549103282547,0.31342071294784546,0.4070136249065399,0.4230203926563263,0.41980648040771484,0.2858678102493286,0.2142908275127411,0.14919984340667725,0.12064863741397858,0.24557366967201233,0.1961703896522522,0.1409434974193573,0.11874672770500183,0.18604132533073425,0.18307337164878845,0.1500244438648224,0.1371680200099945,0.14257951080799103,0.1579008400440216,0.14869318902492523,0.14430314302444458,0.11865173280239105,0.13704754412174225,0.13180384039878845,0.12868979573249817,0.08439115044558151,0.03959177398488982,0.02069955255857192,0.014502813219327221,0.07585481851591941,0.03589550543301078,0.019973286513035857,0.010323544545243469,0.07699382328671457,0.024226491551459842,0.002493744045802852,-0.008956971891471197,0.0603849338609138,0.025106617454373384,0.0008122836339765129,-0.00815386063876464,0.04926434260886822,0.029247449158419883,0.013896566243766437,0.008362130520762222,0.5398866277822025,0.4209376459320457,0.3119337353038299,0.2542155477662547,0.5186842750934056,0.4242409661067596,0.32513908342410625,0.27909743500927175,0.4470780638634132,0.44306717040543836,0.38104641390291555,0.35496862615003555,0.3967446498288313,0.4410079285589253,0.43704838777934857,0.4335040824065339,0.3764385278917351,0.4316286945684059,0.44020984921622325,0.44275321767498516,0.009078344330191612,0.015284204855561256,0.016699861735105515,0.017857952043414116,0.007667585276067257,0.013570690527558327,0.015332553535699844,0.016756970435380936,0.00588610116392374,0.012306573800742626,0.015160278417170048,0.017389720305800438,0.004510942380875349,0.010452473536133766,0.014305612072348595,0.01714281365275383,0.0037070810794830322,0.00906109157949686,0.012648631818592548,0.015406480059027672,0.2647768696729157,0.24116344902451076,0.20752360101949238,0.19167567474941058,0.2305859654807306,0.22121054557622502,0.193787858976916,0.18545524284801942,0.18293665281565807,0.2040642508849938,0.19463912414929316,0.19659599432051916,0.14556388329602066,0.1802324665462686,0.19077745141002894,0.19951386187481704,0.12473227411211639,0.1626400683376285,0.17543434790650636,0.18587700226594506,
A5,1,-0.14006839623727615,-0.11296760523579295,-0.09033596666967317,0.22101179348835767,0.0,0.0,0.0,0.06133224513473475,0.08515327106293039,0.09497427331936237,0.0960784822981147,0.09966922576717924,0.22265975177288055,0.282326340675354,0.2953862249851227,0.2842155396938324,0.1378871351480484,0.11173142492771149,0.09011374413967133,0.07034262269735336,0.1354033648967743,0.11442989856004715,0.09256847947835922,0.06815720349550247,0.11345838755369186,0.0984942615032196,0.08143475651741028,0.05778610706329346,0.08616195619106293,0.08669573068618774,0.07093817740678787,0.05210179463028908,0.07037202268838882,0.07468225061893463,0.06778846681118011,0.05338279530405998,0.03655183546136179,0.01812893655924351,0.003321193623204975,0.006881691936230916,0.02092554436115023,0.008532208796952347,-0.0003468707650692991,0.003950749129873423,0.026464525054096605,0.015247249761047446,0.007598227504389821,0.00790031216579515,0.02453393839905381,0.012161628591771015,0.00808436429058359,0.003979873733543525,0.022978113313854045,0.013796760333742164,0.005624582491151306,0.0002125172458045091,0.28428840914264114,0.24610673583878495,0.2043929874641797,0.1597401568067753,0.316573861638572,0.2740081368605721,0.22675174121823163,0.168680917835053,0.29648018397200687,0.26053806965450477,0.21912997967392722,0.15654194754117293,0.268520571414978,0.2645028523497984,0.22483040603976698,0.16314453916956212,0.2541565117917708,0.2594712941021087,0.2464092920142567,0.19205130172464846,0.004323205910623074,0.008844776079058647,0.010826794430613518,0.012244253419339657,0.004169733729213476,0.00848429650068283,0.010625901632010937,0.011881412006914616,0.003566799918189645,0.007568852044641972,0.009914922527968884,0.0109132444486022,0.0027843983843922615,0.006796417757868767,0.008979487232863903,0.010188082233071327,0.0023406182881444693,0.005987456999719143,0.008442681282758713,0.009874255396425724,0.13754511201393038,0.15204791911252236,0.14878282906024592,0.14260029764257393,0.1363502432777553,0.14669479136886204,0.1455287093741888,0.13892287616866975,0.11845948354923608,0.12989863020576164,0.1348976170229844,0.1281160538581739,0.0951762008359791,0.12060771826728194,0.12525938679298004,0.12149615339195108,0.0830053209639796,0.1093864763309805,0.12055354790998148,0.11988177774540949,
A5,2,-0.18073182590733225,-0.1445260481348774,-0.12068592062656394,0.21390581598892305,0.0,0.0,0.0,0.07872804784500045,0.09966879141651895,0.11070587332735361,0.11435416464298677,0.1200621087643736,0.23005521297454834,0.3081270158290863,0.33177289366722107,0.32961949706077576,0.1462743580341339,0.10219965130090714,0.0656992644071579,0.04972044751048088,0.12497806549072266,0.09717494249343872,0.06869824230670929,0.05439925193786621,0.09192284196615219,0.08492882549762726,0.06765913963317871,0.05529823154211044,0.07207375019788742,0.07592027634382248,0.07065767049789429,0.06210053339600563,0.06099165976047516,0.07080991566181183,0.07050583511590958,0.0638807862997055,0.024475672698760727,-0.003087472392636754,-0.003791612980449975,9.052484011452188e-05,0.024279303669439728,-0.0016197220567823706,-0.008716794541676239,-0.0065941921595769285,0.0353732228445202,0.007884738713564123,-0.004813549479372072,-0.006730909779759408,0.027119120577411206,0.009135630845881636,-0.004692517117660432,-0.007240258615371994,0.02272649678201715,0.008555549726745135,-0.0021026123224934454,-0.0044548175705899215,0.3411862871158697,0.23751882311478695,0.14939611873418465,0.11811585616486131,0.33584603744147923,0.2543656360728813,0.17480649716621735,0.14357628258190339,0.2803944012048635,0.24565516479247218,0.19600073860787334,0.1624303477604639,0.2567394156774547,0.25480010022017247,0.2391203761598973,0.21158650009697252,0.24508025643637107,0.26428826376963965,0.2652707248761901,0.23851896645392498,0.004597054328769445,0.00872360821813345,0.009356657043099403,0.010136948898434639,0.0039524356834590435,0.008216695860028267,0.00915688555687666,0.010426717810332775,0.003005156759172678,0.007150551304221153,0.008793899789452553,0.010074684396386147,0.002389192348346114,0.006198259070515633,0.008496980182826519,0.010015559382736683,0.002050856128334999,0.0057175494730472565,0.008181339129805565,0.009816396050155163,0.150429978800367,0.1432065171100122,0.11885756769624135,0.11458719121213322,0.13322733349120125,0.14040198748499197,0.11935569421341805,0.1186553132564474,0.10342036923568769,0.123782628310058,0.11599706823269856,0.11618650042377918,0.0843022239199844,0.11061050602768861,0.11518914528364699,0.1180747708758132,0.07385643713465638,0.1043965506577894,0.11394534933640857,0.11781851371670861,
A5,3,-0.1992833225072276,-0.15880845282744202,-0.13439522134781262,0.2430463832159693,-0.1563019424121251,0.0,0.0,0.08220224947472415,0.10098930552717747,0.11078746691983157,0.11436573059714515,0.12031430523100009,0.2591162919998169,0.3186430335044861,0.335053414106369,0.3277128338813782,0.22525204718112946,0.12804824113845825,0.08533842116594315,0.07384226471185684,0.17305481433868408,0.11099260300397873,0.07756862044334412,0.06805799156427383,0.1413734406232834,0.10375364869832993,0.0794038474559784,0.06749270111322403,0.10793079435825348,0.09593643248081207,0.08491761237382889,0.0717969611287117,0.08873545378446579,0.0852290689945221,0.0794268548488617,0.07155788689851761,0.049954222595445935,0.019487964259862628,0.005426284871950211,-0.0024537784042105745,0.06587441450171685,0.027135258257021778,0.008910558154844412,0.0029018715626900607,0.05209362508132796,0.015939161547887184,0.0026214197594788295,0.00216961925989739,0.04234979171169568,0.01178807880790015,-0.0038491243659566385,-0.003786158192336169,0.03595347266234151,0.01400717027797008,0.0020227383551999164,-0.001952321871706925,0.4544975244980097,0.2718747042202414,0.18028415747085133,0.15878694116372358,0.4006140570728993,0.2619316359376736,0.18183753700710825,0.16307954066179817,0.37473294986308425,0.2734782733874535,0.21173621475181376,0.18073274903127978,0.343918062136573,0.3003251537766109,0.26648404284061317,0.22636622844256105,0.3287858969337312,0.29946204750799227,0.28190483971092256,0.25419535485161754,0.007180031854659319,0.010607023723423481,0.011062308214604855,0.012585512362420559,0.005623105447739363,0.009322312660515308,0.010224760510027409,0.01174230221658945,0.0045710960403084755,0.008452009409666061,0.009967277757823467,0.011316156014800072,0.0035623041912913322,0.007468977011740208,0.009752396494150162,0.011233777739107609,0.002954280935227871,0.006620847154408693,0.00908053107559681,0.010744660161435604,0.2274807711676805,0.1767133292777679,0.14985723793958147,0.14897703494167072,0.1831690868157907,0.1587979874023901,0.13934629597137216,0.13993833868044148,0.15202174396658702,0.14797057106412057,0.1384438960006517,0.13613089544813928,0.12334504154937659,0.13573642628970217,0.13934207094332904,0.13827928331481437,0.1055426122557195,0.12436372285144544,0.1324507433485133,0.13462198810567697,
A5,4,-0.2153111386342325,-0.1713497289074,-0.1459828009693951,0.2566765960899816,-0.1665678944501684,0.0,0.0,0.09248797177723384,0.10869264124158304,0.11675061150823926,0.11886009756735157,0.127948214558298,0.2684190571308136,0.34409332275390625,0.3626978397369385,0.3548261821269989,0.20291878283023834,0.15815231204032898,0.100267194211483,0.07947313040494919,0.17180775105953217,0.13664725422859192,0.093480683863163,0.07634158432483673,0.13865156471729279,0.12244343012571335,0.09084811061620712,0.0733334869146347,0.10456162691116333,0.10601388663053513,0.09209530800580978,0.07716886699199677,0.08880337327718735,0.0956883504986763,0.09051398932933807,0.08110032975673676,0.04262074300205515,0.02232621603167153,0.03598448779090704,0.02550023115036194,0.042174674433984066,0.023876312965515314,0.021700124935453247,0.01296343235608099,0.041328884798705966,0.017772375496939878,0.008554703962063004,0.005198557624286965,0.03776791759538453,0.018121883433169693,0.0033178655003810215,0.0010828806679319498,0.030244773563817506,0.01703652935661696,0.0030576859830289435,-0.0014205397303455086,0.3697303742414578,0.31236553704016284,0.19956656444065404,0.16122524895458998,0.35740067766715794,0.307133501859416,0.20858529238595921,0.17198235578177512,0.32489466739596556,0.30633822310007164,0.22631902528837491,0.18061297585622105,0.28850493243552744,0.29751018368565046,0.2596551680812893,0.21685351760645902,0.28370579239423327,0.3057148924437091,0.29327042374196316,0.26254382719439806,0.006356986239552498,0.011407708749175072,0.011876125819981098,0.01284984964877367,0.005483162589371204,0.010151308961212635,0.011340118944644928,0.01267047319561243,0.004487198311835527,0.009082389995455742,0.010953884571790695,0.012326449155807495,0.003382960334420204,0.008019738830626011,0.010762685909867287,0.012382285669445992,0.0029124997090548277,0.007279531564563513,0.010308779776096344,0.012296546250581741,0.18843225326537266,0.18168049676458078,0.15203308695843357,0.14435856222578974,0.16739843979680114,0.16379199952535545,0.14458284235613278,0.14171547324572348,0.13924405260128278,0.15048620004826346,0.14257165037444283,0.13968001490803642,0.10881433695346748,0.13598826688861387,0.1408951607317274,0.14096348622182725,0.09721458674340504,0.1290211836266574,0.13997743704972823,0.14378702180447814,
